# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
1.363065886811589966e-01,3.203113726515453245e-12,4.035923295409470939e-13
1.363260071695552855e-01,3.225684976682031475e-12,4.064363070619359537e-13
1.363454311915272832e-01,3.181274561567360769e-12,4.008405947574874835e-13
1.363648607494407639e-01,3.123107852297936801e-12,3.935115893895400369e-13
1.363842958456626120e-01,3.147011738179430050e-12,3.965234790106081689e-13
1.364037364825612386e-01,3.113928596837019504e-12,3.923550032014644764e-13
1.364231826625062760e-01,3.173914744233558826e-12,3.999132577734284104e-13
1.364426343878688552e-01,3.227860438186420757e-12,4.067104152114890376e-13
1.364620916610212731e-01,3.220393583485773897e-12,4.057695915192074985e-13
1.364815544843373807e-01,3.240753870882128217e-12,4.083349877311481493e-13
1.365010228601921671e-01,3.214908713115393441e-12,4.050784978525395885e-13
1.365204967909622036e-01,3.168675458276338234e-12,3.992531077428186333e-13
1.365399762790252547e-01,3.128151496469734320e-12,3.941470885551865332e-13
1.365594613267604729e-01,3.220126721274584569e-12,4.057359668805976561e-13
1.365789519365484539e-01,3.225253046506696274e-12,4.063818838598437471e-13
1.365984481107710424e-01,3.289088303616089015e-12,4.144251262556271969e-13
1.366179498518114988e-01,3.215699055679765779e-12,4.051780810156505026e-13
1.366374571620544154e-01,3.161683384368052116e-12,3.983721064303745500e-13
1.366569700438858281e-01,3.142436796115071389e-12,3.959470363104989820e-13
1.366764884996930218e-01,3.145210866458291247e-12,3.962965691737447016e-13
1.366960125318646968e-01,3.217913019542806869e-12,4.054570404623936583e-13
1.390194834147325531e-01,3.228460253581914500e-12,4.067859919513212399e-13
1.390396826205387293e-01,3.223969419764985662e-12,4.062201468903882087e-13
1.390598876969926512e-01,3.242734435379944970e-12,4.085845388578730726e-13
1.390800986466539657e-01,3.256112201398362158e-12,4.102701373761936263e-13
1.391003154720839852e-01,3.290951686375181377e-12,4.146599124832728390e-13
1.391205381758452986e-01,3.308171847416999983e-12,4.168296527745419959e-13
1.391407667605021325e-01,3.235550727134880758e-12,4.076793916189949695e-13
1.391610012286201847e-01,3.266265170072706444e-12,4.115494114291609913e-13
1.391812415827665961e-01,3.295378169210063067e-12,4.152176493204679242e-13
1.392014878255100618e-01,3.247254109278423807e-12,4.091540177690814041e-13
1.392217399594206928e-01,3.161226201689248697e-12,3.983145014128453564e-13
1.392419979870702096e-01,3.142792279603310072e-12,3.959918272300170901e-13
1.392622619110316928e-01,3.217669263114639562e-12,4.054263271524445869e-13
1.392825317338798330e-01,3.295434796498565236e-12,4.152247843588192456e-13
1.393028074581907638e-01,3.256149759922391190e-12,4.102748697502213149e-13
1.393230890865422011e-01,3.220510594369306364e-12,4.057843348905325838e-13
1.393433766215131930e-01,3.262356275723692680e-12,4.110568907411852918e-13
1.393636700656844252e-01,3.309017252298207431e-12,4.169361737895741513e-13
1.393839694216380820e-01,3.227900783020302074e-12,4.067154986605580411e-13
1.394042746919578468e-01,3.148761396964675691e-12,3.967439360175491456e-13
1.394245858792287629e-01,3.137933971254716837e-12,3.953796803780943268e-13
1.394449029860377054e-01,3.205199269525622679e-12,4.038551079602284402e-13
1.394652260149726875e-01,3.251392340423005948e-12,4.096754348932987471e-13
1.394855549686234708e-01,3.228695699670740219e-12,4.068156581585132700e-13
1.395058898495812050e-01,3.178941117946050140e-12,4.005465808612023326e-13
1.395262306604387048e-01,3.209040000190561558e-12,4.043390400240107478e-13
1.395465774037900897e-01,3.238265661925014977e-12,4.080214734025518761e-13
1.395669300822311720e-01,3.299558765865832063e-12,4.157444044990948447e-13
1.395872886983591521e-01,3.183711878738376382e-12,4.011476967210354504e-13
1.396076532547728399e-01,3.130769519858399324e-12,3.944769595021583326e-13
1.396280237540724889e-01,3.216882963097790276e-12,4.053272533503215756e-13
1.396484001988599066e-01,3.153462499449382059e-12,3.973362749306221665e-13
1.396687825917384274e-01,3.216337051880018680e-12,4.052584685368823541e-13
1.396891709353128841e-01,3.252111890712201461e-12,4.097660982297373619e-13
1.397095652321896364e-01,3.258900912145997696e-12,4.106215149303957174e-13
1.397299654849766259e-01,3.286147081245238682e-12,4.140545322369000590e-13
1.397503716962832099e-01,3.244813133001336211e-12,4.088464547581683489e-13
1.397707838687202997e-01,3.222049733555243754e-12,4.059782664279607009e-13
1.397912020049003612e-01,3.194458914888462491e-12,4.025018232759462787e-13
1.398116261074374422e-01,3.201281283653388213e-12,4.033614417403269225e-13
1.398320561789470062e-01,3.183968282531276344e-12,4.011800035989408311e-13
1.398524922220460986e-01,3.154740305713167780e-12,3.974972785198591552e-13
1.398729342393533193e-01,3.154951116163682531e-12,3.975238406366240002e-13
1.398933822334887667e-01,3.201834644066004354e-12,4.034311651523165600e-13
1.399138362070740660e-01,3.200687013219386275e-12,4.032865636656426597e-13
1.399342961627323412e-01,3.193184874554588199e-12,4.023412941938780917e-13
1.399547621030884093e-01,3.196323103888745321e-12,4.027367110899819189e-13
1.399752340307684195e-01,3.160538356207209399e-12,3.982278328821084012e-13
1.399957119484001311e-01,3.220833773297203753e-12,4.058250554354476971e-13
1.400161958586129685e-01,3.232654687343312124e-12,4.073144906052573490e-13
1.400366857640376883e-01,3.202250744281273144e-12,4.034835937794404080e-13
1.400571816673067682e-01,3.210814762529837522e-12,4.045626600787595148e-13
1.400776835710540180e-01,3.230321626601417669e-12,4.070205249517786283e-13
1.400981914779150517e-01,3.173362620364525913e-12,3.998436901659302602e-13
1.401187053905268154e-01,3.108345508312523774e-12,3.916515340473779926e-13
1.401392253115278930e-01,3.169493315165295842e-12,3.993561577108272951e-13
1.401597512435584225e-01,3.188721729619392508e-12,4.017789379320434649e-13
1.401802831892600132e-01,3.168818016712735021e-12,3.992710701058045952e-13
1.402008211512759117e-01,3.115851270732719638e-12,3.925972601123226623e-13
1.402213651322508636e-01,3.121850707921756933e-12,3.933531891981413720e-13
1.402419151348311688e-01,3.232958918569600684e-12,4.073528237397696785e-13
1.402624711616647091e-01,3.242615488053980780e-12,4.085695514948015863e-13
1.402830332154008652e-01,3.188314772301587100e-12,4.017276613099999766e-13
1.403036012986906556e-01,3.141107891885175762e-12,3.957795943775321339e-13
1.403241754141865416e-01,3.208565075557884364e-12,4.042791995202934186e-13
1.403447555645426503e-01,3.274824248226492055e-12,4.126278552765380236e-13
1.403653417524144964e-01,3.283667873861227425e-12,4.137421521065146786e-13
1.403859339804594542e-01,3.206729105262513257e-12,4.040478672630766720e-13
1.404065322513361747e-01,3.150090859297762567e-12,3.969114482715180616e-13
1.404271365677049466e-01,3.231778739415418968e-12,4.072041211663427755e-13
1.404477469322276961e-01,3.281457331591184446e-12,4.134636237804892583e-13
1.404683633475678484e-01,3.234023040309973863e-12,4.074869030790567338e-13
1.404889858163904104e-01,3.231402803247515674e-12,4.071567532091869809e-13
1.405096143413619159e-01,3.258186601666112531e-12,4.105315118099301612e-13
1.405302489251505360e-01,3.265137343152103353e-12,4.114073052371650208e-13
1.405508895704259409e-01,3.266508667173592693e-12,4.115800920638726996e-13
1.405715362798594381e-01,3.181243739285557422e-12,4.008367111499802590e-13
1.405921890561238063e-01,3.222040659302839344e-12,4.059771230721577477e-13
1.406128479018935173e-01,3.235027910524157742e-12,4.076135167260438634e-13
1.406335128198445417e-01,3.237846135114878193e-12,4.079686130244746491e-13
1.406541838126544042e-01,3.225669926119361852e-12,4.064344106910395954e-13
1.406748608830022396e-01,3.183631622108754520e-12,4.011375843857030772e-13
1.406955440335687924e-01,3.160424970723867631e-12,3.982135463112073001e-13
1.407162332670362781e-01,3.211534727166725752e-12,4.046533756230074330e-13
1.407369285860886332e-01,3.226734081956991489e-12,4.065684943265809269e-13
1.407576299934112651e-01,3.166940906778928437e-12,3.990345542541449754e-13
1.407783374916911912e-01,3.186504959988585795e-12,4.014996249585617968e-13
1.407990510836169828e-01,3.167429496182744518e-12,3.990961165190257980e-13
1.408197707718788771e-01,3.064338121234706542e-12,3.861066032755730396e-13
1.408404965591686375e-01,3.268548270130967786e-12,4.118370820365019677e-13
1.408612284481795263e-01,3.268456301515407680e-12,4.118254939909413919e-13
1.408819664416066375e-01,3.250202829205155649e-12,4.095255564798496142e-13
1.409027105421463699e-01,3.220812532182056383e-12,4.058223790549391144e-13
1.409234607524968708e-01,3.242836517333483244e-12,4.085974011840188863e-13
1.409442170753578694e-01,3.184876609827953095e-12,4.012944528383220859e-13
1.409649795134306494e-01,3.187610246997342584e-12,4.016388911216651688e-13
1.409857480694180765e-01,3.254444286309829337e-12,4.100599800750385194e-13
1.410065227460246262e-01,3.209006584718353890e-12,4.043348296745126140e-13
1.410273035459564395e-01,3.171048809615865586e-12,3.995521500115990857e-13
1.410480904719211559e-01,3.203359127367552163e-12,4.036232500483115672e-13
1.410688835266279695e-01,3.212817235482295305e-12,4.048149716707691988e-13
1.410896827127877950e-01,3.185653497921798237e-12,4.013923407381465921e-13
1.411104880331131295e-01,3.168165701340435844e-12,3.991888783688949378e-13
1.411312994903179963e-01,3.247446409485633295e-12,4.091782475951897956e-13
1.411521170871180564e-01,3.231661935064870237e-12,4.071894038181736309e-13
1.411729408262306085e-01,3.222213782513853843e-12,4.059989365967456093e-13
1.411937707103745054e-01,3.224975333410107638e-12,4.063468920096735899e-13
1.412146067422702378e-01,3.244626541596890773e-12,4.088229442412082636e-13
1.412354489246398226e-01,3.312638867865494986e-12,4.173924973510523674e-13
1.412562972602070255e-01,3.276957180854339472e-12,4.128966047876467593e-13
1.412771517516971387e-01,3.237540130061588878e-12,4.079300563877601978e-13
1.412980124018370087e-01,3.225915766911602632e-12,4.064653866308619300e-13
1.413188792133552030e-01,3.182250947146859631e-12,4.009636193405043260e-13
1.413397521889818709e-01,3.131030381466417445e-12,3.945098280647685932e-13
1.413606313314486884e-01,3.095617872652293881e-12,3.900478519541890141e-13
1.413815166434890247e-01,3.103549824189688074e-12,3.910472778479006832e-13
1.414024081278379419e-01,3.143744845387558171e-12,3.961118505188323513e-13
1.414233057872319455e-01,3.165527227189810580e-12,3.988564306259161472e-13
1.414442096244092617e-01,3.202084482418411988e-12,4.034626447847199363e-13
1.414651196421096713e-01,3.213720147964965903e-12,4.049287386435857296e-13
1.414860358430747311e-01,3.243050986844673192e-12,4.086244243424288335e-13
1.415069582300474138e-01,3.306369110460203375e-12,4.166025079179856176e-13
1.415278868057724404e-01,3.334286301028566989e-12,4.201200739295994330e-13
1.415488215729961696e-01,3.301004309437895144e-12,4.159265429891747821e-13
1.415697625344664867e-01,3.289503685944275799e-12,4.144774644289787425e-13
1.415907096929329700e-01,3.284286610003562446e-12,4.138201128604488613e-13
1.416116630511468077e-01,3.280207616281251849e-12,4.133061596514377499e-13
1.416326226118608533e-01,3.248074991570493154e-12,4.092574489378821273e-13
1.416535883778295701e-01,3.184217247531189357e-12,4.012113731889298521e-13
1.416745603518089758e-01,3.163711678702803950e-12,3.986276715165533256e-13
1.416955385365568643e-01,3.241872695228737148e-12,4.084759595988208992e-13
1.417165229348325561e-01,3.124999844804888959e-12,3.937499804454160016e-13
1.417375135493970095e-01,3.134980910819226912e-12,3.950075947632226144e-13
1.417585103830128479e-01,3.156699578368066829e-12,3.977441468743764342e-13
1.417795134384443878e-01,3.213082925446421409e-12,4.048484486062490854e-13
1.418005227184575001e-01,3.228037631720245809e-12,4.067327415967509642e-13
1.418215382258196655e-01,3.248003485034418434e-12,4.092484391143367247e-13
1.418425599633001410e-01,3.286688957905068859e-12,4.141228086960386649e-13
1.418635879336697103e-01,3.343135584591425068e-12,4.212350836585195392e-13
1.418846221397008500e-01,3.284089007529673072e-12,4.137952149487388321e-13
1.419056625841676467e-01,3.235969982649862815e-12,4.077322178138827087e-13
1.419267092698458799e-01,3.228589350032394650e-12,4.068022581040817052e-13
1.419477621995129113e-01,3.270049806908240559e-12,4.120262756704383004e-13
1.419688213759478235e-01,3.295277041313071571e-12,4.152049072054470155e-13
1.419898868019313365e-01,3.281792174694307425e-12,4.135058140114827158e-13
1.420109584802457803e-01,3.221425622268124386e-12,4.058996284057836968e-13
1.420320364136751223e-01,3.191713361099148893e-12,4.021558834984927577e-13
1.420531206050049955e-01,3.168010997786663115e-12,3.991693857211195719e-13
1.420742110570228367e-01,3.090078293637731356e-12,3.893498649983541658e-13
1.420953077725174984e-01,3.074427534996329515e-12,3.873778694095375403e-13
1.421164107542795818e-01,3.089894563575428180e-12,3.893267150105039518e-13
1.421375200051014642e-01,3.117951402719733966e-12,3.928618767426864603e-13
1.421586355277770219e-01,3.155335695709952663e-12,3.975722976594540423e-13
1.421797573251018798e-01,3.184319743211511439e-12,4.012242876446504652e-13
1.422008853998732447e-01,3.239949334745262140e-12,4.082336161779030264e-13
1.422220197548901000e-01,3.282870692670497718e-12,4.136417072764826907e-13
1.422431603929530108e-01,3.288060911753972095e-12,4.142956748810004855e-13
1.422643073168642081e-01,3.269500005707775794e-12,4.119570007191797521e-13
1.422854605294276431e-01,3.063806194591852640e-12,3.860395805185734189e-13
1.423066200334489051e-01,2.996506888722555116e-12,3.775598679790419547e-13
1.423277858317352762e-01,2.976161753314696400e-12,3.749963809176517634e-13
1.423489579270955652e-01,2.971691493826273168e-12,3.744331282221104074e-13
1.423701363223404959e-01,2.904253127895755817e-12,3.659358941148652144e-13
1.423913210202822910e-01,3.076077706711479584e-12,3.875857910456464446e-13
1.424125120237348940e-01,3.188862449013391236e-12,4.017966685756872965e-13
1.424337093355139416e-01,3.166944054013919519e-12,3.990349508057538852e-13
1.424549129584367080e-01,3.155511956140571305e-12,3.975945064737119674e-13
1.424761228953221881e-01,3.146959746693561191e-12,3.965169280833886899e-13
1.424973391489910146e-01,3.212985494014470047e-12,4.048361722458232219e-13
1.425185617222655687e-01,3.253759293076897789e-12,4.099736709276891428e-13
1.425397906179698415e-01,3.204748916712060053e-12,4.037983635057195707e-13
1.425610258389294616e-01,3.227731107744673819e-12,4.066941195758288826e-13
1.425822673879719449e-01,3.293232944804566804e-12,4.149473510453753979e-13
1.426035152679262508e-01,3.326043935666141878e-12,4.190815358939338710e-13
1.426247694816232259e-01,3.320281657266033067e-12,4.183554888155201640e-13
1.426460300318951879e-01,3.250723232035420667e-12,4.095911272364629924e-13
1.426672969215763975e-01,3.159261259330015622e-12,3.980669186755819951e-13
1.426885701535026141e-01,3.204415404165367698e-12,4.037563409248363579e-13
1.427098497305113456e-01,3.292749353551680207e-12,4.148864185475117142e-13
1.427311356554418209e-01,3.191546405540259054e-12,4.021348470980726428e-13
1.427524279311349897e-01,3.184402024150273061e-12,4.012346550429344291e-13
1.427737265604333283e-01,3.190710382541269589e-12,4.020295082001999904e-13
1.427950315461812281e-01,3.203203828179585046e-12,4.036036823506277433e-13
1.428163428912246624e-01,3.232782121493409625e-12,4.073305473081696115e-13
1.428376605984112979e-01,3.207041540773244675e-12,4.040872341374288376e-13
1.428589846705905220e-01,3.154845377230711219e-12,3.975105175310696342e-13
1.428803151106134428e-01,3.201016352117238995e-12,4.033280603667721359e-13
1.429016519213328895e-01,3.287981728207976938e-12,4.142856977542050776e-13
1.429229951056033288e-01,3.241099243612209967e-12,4.083785046951384635e-13
1.429443446662809480e-01,3.177851652321099473e-12,4.004093081924585396e-13
1.429657006062237112e-01,3.143534902732609366e-12,3.960853977443087636e-13
1.429870629282911643e-01,3.138899397096554389e-12,3.955013240341658510e-13
